KupacID,Pol,Godine,Kupljeni Artikli,Kategorija,Iznos Kupovine,Tip Dostave,Zanimanje,Pretplata,Sezona,Opština
269,Žensko,24,Haljina,Dodaci,11,Sledeći dan,Student,Da,Jesen,Sarajevo
270,Žensko,24,Patike,Dodaci,70,Sledeći dan,Ekonomista,Da,Ljeto,Zenica
271,Muško,51,Cipele,Spoljašnja odjeća,76,Sledeći dan,Pravnik,Ne,Jesen,Mostar
272,Žensko,64,Patike,Obuća,37,Ekspres,Inženjer,Ne,Ljeto,Tuzla
273,Muško,36,Majica,Obuća,52,Dvodnevna dostava,Doktor,Ne,Jesen,Široki Brijeg
274,Žensko,63,Kaput,Spoljašnja odjeća,34,Dvodnevna dostava,Ekonomista,Da,Jesen,Mostar
275,Muško,38,Cipele,Odjeća,55,Ekspres,Ekonomista,Da,,Zenica
276,Žensko,26,Torba,Dodaci,23,Sledeći dan,Marketing,Ne,Zima,Bihać
277,Žensko,61,Farmerke,Dodaci,37,Ekspres,Tehničar,Da,Ljeto,Prijedor
278,Muško,59,Torba,Dodaci,25,Dvodnevna dostava,Ekonomista,Da,Zima,Banja Luka
279,Muško,31,Haljina,Spoljašnja odjeća,10,Ekspres,Upravitelj,Da,Zima,Tuzla
280,Muško,37,Kaput,Odjeća,91,Ekspres,Doktor,Ne,Proljeće,Široki Brijeg
281,Muško,29,Šal,Spoljašnja odjeća,54,Besplatna dostava,Upravitelj,Ne,Proljeće,Mostar
282,Muško,30,Kaiš,Dodaci,18,Sledeći dan,Student,Da,Zima,Prijedor
283,Muško,56,Naočale,Odjeća,50,Ekspres,Doktor,Da,Zima,Laktaši
284,Muško,62,Patike,Dodaci,37,Dvodnevna dostava,Inženjer,Da,,Tuzla
285,Žensko,53,Patike,Spoljašnja odjeća,91,Besplatna dostava,Izvršni direktor,Ne,Zima,Široki Brijeg
286,Muško,51,Farmerke,Dodaci,14,Besplatna dostava,,Ne,Jesen,Tuzla
287,Žensko,42,Patike,Odjeća,16,Besplatna dostava,Inženjer,Ne,Proljeće,Tuzla
288,Žensko,53,Cipele,Spoljašnja odjeća,11,Sledeći dan,Marketing,Da,Jesen,Bihać
289,Žensko,37,Majica,Dodaci,31,Sledeći dan,,Ne,Zima,Bihać
290,Žensko,49,Šorc,Odjeća,31,Besplatna dostava,Doktor,Da,,Mostar
291,Muško,42,Cipele,Odjeća,87,Dvodnevna dostava,Inženjer,Da,Ljeto,Široki Brijeg
292,Muško,57,Šorc,Obuća,21,Ekspres,Umjetnik,Ne,Jesen,Bijeljina
293,Muško,54,Haljina,Spoljašnja odjeća,30,Dvodnevna dostava,Tehničar,Ne,Proljeće,Sanski Most
294,Žensko,50,Kaiš,Odjeća,55,Besplatna dostava,Pravnik,Ne,Proljeće,Bijeljina
295,Muško,30,Naočale,Dodaci,80,Dvodnevna dostava,Izvršni direktor,Ne,Proljeće,Prijedor
296,Žensko,27,Torba,Spoljašnja odjeća,16,Besplatna dostava,Marketing,Da,,Mostar
297,Muško,30,Šorc,Spoljašnja odjeća,57,Besplatna dostava,Nastavnik,Da,Ljeto,Zenica
298,Muško,50,Haljina,Odjeća,30,Besplatna dostava,Inženjer,Ne,Jesen,Živinice
299,Žensko,56,Patike,Obuća,84,Ekspres,Umjetnik,Ne,Jesen,Zenica
300,Žensko,29,Cipele,Obuća,57,Besplatna dostava,Tehničar,Da,Ljeto,Sarajevo
301,Muško,29,Šorc,Spoljašnja odjeća,18,Ekspres,Tehničar,Da,Proljeće,Živinice
302,Muško,38,Naočale,Dodaci,18,Besplatna dostava,Doktor,Da,Zima,Laktaši
303,Muško,46,Šorc,Dodaci,91,Ekspres,Student,Da,Proljeće,Bijeljina
304,Žensko,59,Kaput,Dodaci,84,Dvodnevna dostava,Pravnik,Ne,Zima,Bijeljina
305,Muško,31,Torba,Obuća,73,Dvodnevna dostava,Zdravstvo,Da,Proljeće,Sanski Most
306,Muško,64,Šal,Odjeća,99,Ekspres,Student,Da,Ljeto,Sanski Most
307,Žensko,41,Šal,Odjeća,27,Sledeći dan,Doktor,Ne,Ljeto,Bijeljina
308,Muško,46,Haljina,Obuća,100,Ekspres,Nastavnik,Ne,Proljeće,Tuzla
309,Muško,39,Kaiš,Obuća,11,Sledeći dan,Ekonomista,Da,Proljeće,Zenica
310,Muško,23,Šal,Obuća,18,Besplatna dostava,Izvršni direktor,Da,,Bijeljina
311,Muško,65,Kaput,Spoljašnja odjeća,33,Dvodnevna dostava,Zdravstvo,Da,Zima,Mostar
312,Muško,47,Naočale,Spoljašnja odjeća,64,Ekspres,Nastavnik,Da,Zima,Mostar
313,Žensko,21,Patike,Dodaci,52,Sledeći dan,Marketing,Da,,Prijedor
314,Muško,25,Majica,Odjeća,10,Sledeći dan,Ekonomista,Da,Ljeto,Sanski Most
315,Žensko,33,Torba,Dodaci,88,Besplatna dostava,,Da,Ljeto,Tuzla
316,Žensko,34,Farmerke,Obuća,32,Ekspres,Ekonomista,Da,Zima,Sanski Most
317,Muško,57,Majica,Dodaci,74,Dvodnevna dostava,Umjetnik,Ne,Ljeto,Sarajevo
318,Muško,63,Torba,Obuća,19,Ekspres,Pravnik,Ne,Jesen,Sarajevo
319,Muško,46,Patike,Odjeća,33,Sledeći dan,Upravitelj,Da,Proljeće,Laktaši
320,Žensko,23,Šorc,Odjeća,77,Dvodnevna dostava,Zdravstvo,Ne,,Banja Luka
321,Žensko,22,Majica,Odjeća,69,Dvodnevna dostava,Izvršni direktor,Da,Zima,Bijeljina
322,Žensko,24,Haljina,Odjeća,59,Dvodnevna dostava,Tehničar,Ne,,Prijedor
323,Muško,43,Farmerke,Obuća,41,Dvodnevna dostava,Upravitelj,Ne,Proljeće,Mostar
324,Muško,60,Šal,Odjeća,60,Sledeći dan,Upravitelj,Ne,,Sanski Most
325,Žensko,26,Šorc,Obuća,84,Ekspres,Izvršni direktor,Da,,Mostar
326,Žensko,33,Majica,Spoljašnja odjeća,33,Besplatna dostava,Upravitelj,Ne,,Živinice
327,Žensko,61,Torba,Spoljašnja odjeća,53,Sledeći dan,Tehničar,Da,Jesen,Bijeljina
328,Žensko,19,Šal,Obuća,71,Ekspres,Ekonomista,Da,Ljeto,Zenica
329,Muško,22,Cipele,Obuća,58,Sledeći dan,Zdravstvo,Ne,Ljeto,Zenica
330,Muško,20,Naočale,Odjeća,44,Ekspres,Marketing,Ne,,Bijeljina
331,Muško,30,Šal,Obuća,82,Besplatna dostava,Pravnik,Ne,Ljeto,Živinice
332,Muško,55,Šal,Obuća,35,Ekspres,Zdravstvo,Da,Zima,Prijedor
333,Žensko,37,Torba,Obuća,15,Besplatna dostava,Upravitelj,Ne,,Prijedor
334,Muško,39,Majica,Obuća,74,Ekspres,,Da,Zima,Tuzla
335,Žensko,18,Šorc,Odjeća,23,Dvodnevna dostava,Zdravstvo,Da,Ljeto,Laktaši
336,Muško,18,Cipele,Odjeća,21,Ekspres,Dizajner,Ne,Jesen,Tuzla
337,Muško,38,Torba,Obuća,85,Besplatna dostava,Zdravstvo,Ne,Ljeto,Prijedor
338,Muško,18,Cipele,Spoljašnja odjeća,65,Sledeći dan,Doktor,Ne,Jesen,Gradiška
339,Žensko,42,Majica,Dodaci,75,Dvodnevna dostava,Izvršni direktor,Ne,Jesen,Sanski Most
340,Žensko,28,Farmerke,Odjeća,45,Dvodnevna dostava,Tehničar,Da,,Gradiška
341,Muško,62,Majica,Dodaci,57,Dvodnevna dostava,Pravnik,Ne,Ljeto,Gradiška
342,Muško,45,Naočale,Dodaci,80,Ekspres,Umjetnik,Da,Zima,Sanski Most
343,Žensko,53,Naočale,Odjeća,83,Besplatna dostava,Upravitelj,Da,,Laktaši
344,Žensko,40,Haljina,Dodaci,64,Sledeći dan,Student,Da,Zima,Bijeljina
345,Muško,45,Naočale,Obuća,33,Ekspres,Ekonomista,Da,Proljeće,Živinice
346,Žensko,54,Haljina,Dodaci,64,Sledeći dan,Zdravstvo,Ne,Ljeto,Široki Brijeg
347,Muško,33,Majica,Obuća,19,Besplatna dostava,Doktor,Ne,Ljeto,Laktaši
348,Muško,53,Haljina,Dodaci,88,Dvodnevna dostava,Marketing,Ne,Zima,Gradiška
349,Muško,46,Farmerke,Spoljašnja odjeća,52,Ekspres,Upravitelj,Ne,,Sarajevo
350,Žensko,57,Cipele,Dodaci,92,Dvodnevna dostava,Tehničar,Ne,Proljeće,Banja Luka
351,Muško,58,Majica,Obuća,64,Sledeći dan,Pravnik,Da,Jesen,Bijeljina
352,Muško,63,Torba,Odjeća,20,Ekspres,Izvršni direktor,Da,Zima,Tuzla
353,Žensko,21,Patike,Spoljašnja odjeća,13,Ekspres,Student,Da,Proljeće,Prijedor
354,Žensko,28,Kaiš,Dodaci,57,Besplatna dostava,Izvršni direktor,Da,Jesen,Tuzla
355,Muško,54,Šal,Odjeća,94,Dvodnevna dostava,,Da,,Živinice
356,Žensko,60,Patike,Odjeća,80,Sledeći dan,Ekonomista,Da,Proljeće,Prijedor
357,Muško,40,Patike,Spoljašnja odjeća,95,Dvodnevna dostava,Zdravstvo,Ne,Proljeće,Mostar
358,Žensko,46,Haljina,Odjeća,96,Ekspres,Umjetnik,Da,Proljeće,Mostar
359,Muško,19,Farmerke,Spoljašnja odjeća,100,Dvodnevna dostava,Inženjer,Ne,Ljeto,Mostar
360,Muško,57,Kaput,Spoljašnja odjeća,64,Dvodnevna dostava,Inženjer,Ne,Proljeće,Gradiška
361,Muško,62,Šal,Spoljašnja odjeća,87,Sledeći dan,,Ne,Ljeto,Banja Luka
362,Žensko,32,Kaiš,Spoljašnja odjeća,24,Ekspres,Doktor,Da,Zima,Gradiška
363,Žensko,51,Patike,Obuća,68,Ekspres,Doktor,Ne,Ljeto,Prijedor
364,Muško,57,Kaiš,Odjeća,31,Sledeći dan,Tehničar,Da,Ljeto,Gradiška
365,Žensko,60,Majica,Dodaci,72,Besplatna dostava,Umjetnik,Ne,Ljeto,Široki Brijeg
366,Muško,19,Haljina,Odjeća,55,Sledeći dan,Dizajner,Da,Zima,Gradiška
367,Muško,34,Cipele,Spoljašnja odjeća,65,Ekspres,Marketing,Ne,Ljeto,Bijeljina
368,Muško,22,Šal,Dodaci,89,Dvodnevna dostava,Student,Da,,Živinice
369,Muško,57,Kaiš,Odjeća,60,Ekspres,Izvršni direktor,Da,,Živinice
370,Žensko,54,Šal,Odjeća,63,Besplatna dostava,Doktor,Ne,Proljeće,Široki Brijeg
371,Žensko,50,Šorc,Odjeća,33,Sledeći dan,,Da,Jesen,Sarajevo
372,Žensko,63,Cipele,Dodaci,98,Ekspres,Inženjer,Ne,Ljeto,Gradiška
373,Muško,35,Haljina,Dodaci,93,Sledeći dan,Inženjer,Da,Zima,Bihać
374,Muško,34,Haljina,Spoljašnja odjeća,42,Sledeći dan,Zdravstvo,Da,Proljeće,Sanski Most
375,Muško,48,Patike,Obuća,54,Dvodnevna dostava,Upravitelj,Da,Ljeto,Sarajevo
376,Žensko,64,Cipele,Odjeća,74,Dvodnevna dostava,,Da,Jesen,Bihać
377,Muško,55,Patike,Spoljašnja odjeća,26,Ekspres,Student,Da,Jesen,Široki Brijeg
378,Muško,18,Torba,Obuća,95,Ekspres,Umjetnik,Da,Proljeće,Bihać
379,Žensko,39,Torba,Spoljašnja odjeća,46,Ekspres,Nastavnik,Ne,Proljeće,Tuzla
380,Muško,47,Haljina,Dodaci,98,Sledeći dan,,Da,Proljeće,Sanski Most
381,Žensko,38,Majica,Dodaci,92,Ekspres,Izvršni direktor,Ne,Proljeće,Zenica
382,Žensko,63,Majica,Dodaci,92,Sledeći dan,Upravitelj,Ne,Jesen,Živinice
383,Žensko,25,Kaiš,Spoljašnja odjeća,71,Sledeći dan,Umjetnik,Da,Proljeće,Sanski Most
384,Žensko,64,Majica,Obuća,46,Dvodnevna dostava,Marketing,Ne,Proljeće,Laktaši
385,Žensko,23,Patike,Obuća,73,Ekspres,Pravnik,Da,Proljeće,Prijedor
386,Muško,44,Majica,Obuća,26,Sledeći dan,Nastavnik,Da,Ljeto,Bijeljina
387,Muško,20,Patike,Obuća,31,Ekspres,Doktor,Ne,Ljeto,Banja Luka
388,Muško,30,Šorc,Odjeća,69,Ekspres,Izvršni direktor,Ne,Ljeto,Banja Luka
389,Žensko,57,Šal,Spoljašnja odjeća,89,Besplatna dostava,Tehničar,Da,Zima,Laktaši
390,Žensko,58,Farmerke,Odjeća,98,Sledeći dan,Zdravstvo,Ne,Ljeto,Mostar
391,Žensko,19,Šal,Dodaci,29,Ekspres,Upravitelj,Da,,Banja Luka
392,Žensko,51,Majica,Spoljašnja odjeća,82,Besplatna dostava,Umjetnik,Da,,Prijedor
393,Muško,56,Patike,Odjeća,37,Dvodnevna dostava,Izvršni direktor,Da,Jesen,Tuzla
394,Muško,40,Haljina,Obuća,40,Dvodnevna dostava,Nastavnik,Da,,Gradiška
395,Muško,29,Majica,Dodaci,58,Ekspres,Tehničar,Da,Proljeće,Tuzla
396,Muško,39,Kaiš,Odjeća,88,Dvodnevna dostava,Tehničar,Da,,Laktaši
397,Žensko,39,Naočale,Odjeća,30,Besplatna dostava,Pravnik,Da,Zima,Sarajevo
398,Žensko,31,Kaiš,Obuća,49,Sledeći dan,,Ne,,Prijedor
399,Muško,36,Kaiš,Dodaci,52,Besplatna dostava,Izvršni direktor,Ne,Zima,Tuzla
400,Muško,27,Kaput,Odjeća,33,Dvodnevna dostava,Pravnik,Ne,,Mostar
401,Muško,23,Kaiš,Dodaci,76,Sledeći dan,Student,Ne,,Mostar
402,Žensko,63,Patike,Spoljašnja odjeća,60,Ekspres,Umjetnik,Da,,Gradiška
403,Muško,42,Torba,Obuća,99,Dvodnevna dostava,Tehničar,Da,Proljeće,Tuzla
404,Žensko,31,Kaiš,Odjeća,81,Dvodnevna dostava,Tehničar,Ne,Jesen,Prijedor
405,Muško,40,Haljina,Spoljašnja odjeća,13,Dvodnevna dostava,Izvršni direktor,Da,Proljeće,Gradiška
406,Žensko,22,Haljina,Odjeća,98,Ekspres,,Da,Ljeto,Tuzla
407,Muško,41,Naočale,Odjeća,27,Besplatna dostava,Zdravstvo,Da,Proljeće,Zenica
408,Muško,50,Kaput,Obuća,61,Ekspres,Inženjer,Ne,Proljeće,Sanski Most
409,Žensko,47,Cipele,Obuća,12,Sledeći dan,Doktor,Ne,,Mostar
410,Muško,29,Kaput,Obuća,21,Sledeći dan,Zdravstvo,Da,Jesen,Tuzla
411,Muško,23,Haljina,Dodaci,75,Ekspres,Upravitelj,Ne,Ljeto,Tuzla
412,Žensko,40,Majica,Obuća,65,Ekspres,Zdravstvo,Da,Zima,Zenica
413,Muško,33,Farmerke,Spoljašnja odjeća,27,Dvodnevna dostava,Student,Da,,Bijeljina
414,Žensko,18,Cipele,Obuća,83,Dvodnevna dostava,,Ne,Zima,Gradiška
415,Muško,42,Cipele,Spoljašnja odjeća,27,Ekspres,Nastavnik,Ne,Proljeće,Prijedor
416,Žensko,21,Farmerke,Obuća,39,Ekspres,Inženjer,Ne,Zima,Gradiška
417,Muško,18,Haljina,Dodaci,56,Dvodnevna dostava,Izvršni direktor,Da,Proljeće,Tuzla
418,Žensko,44,Šal,Obuća,20,Dvodnevna dostava,Nastavnik,Ne,,Bihać
419,Muško,45,Kaiš,Dodaci,100,Ekspres,Umjetnik,Da,Zima,Prijedor
420,Muško,40,Cipele,Odjeća,81,Sledeći dan,Umjetnik,Da,,Bihać
421,Žensko,47,Farmerke,Odjeća,65,Ekspres,,Da,Ljeto,Bijeljina
422,Muško,34,Cipele,Spoljašnja odjeća,75,Besplatna dostava,Inženjer,Ne,Ljeto,Bihać
423,Muško,25,Šal,Dodaci,84,Besplatna dostava,Doktor,Da,Jesen,Banja Luka
424,Žensko,43,Patike,Odjeća,98,Besplatna dostava,Student,Ne,Proljeće,Laktaši
425,Muško,60,Naočale,Spoljašnja odjeća,90,Sledeći dan,,Da,,Banja Luka
426,Žensko,53,Patike,Odjeća,55,Besplatna dostava,,Da,,Sarajevo
427,Žensko,51,Cipele,Spoljašnja odjeća,44,Sledeći dan,,Ne,Proljeće,Prijedor
428,Muško,20,Cipele,Obuća,86,Ekspres,Student,Da,Jesen,Živinice
429,Muško,57,Kaiš,Dodaci,34,Dvodnevna dostava,Nastavnik,Da,Zima,Živinice
430,Muško,47,Kaiš,Dodaci,82,Dvodnevna dostava,Student,Da,,Bihać
431,Žensko,41,Šorc,Odjeća,77,Ekspres,Tehničar,Ne,,Bihać
432,Žensko,24,Naočale,Obuća,78,Dvodnevna dostava,Dizajner,Da,Jesen,Laktaši
433,Muško,22,Majica,Odjeća,13,Besplatna dostava,Upravitelj,Da,,Živinice
434,Žensko,63,Farmerke,Obuća,44,Sledeći dan,Umjetnik,Ne,Ljeto,Sanski Most
435,Žensko,29,Šorc,Spoljašnja odjeća,34,Sledeći dan,Inženjer,Da,Ljeto,Gradiška
436,Muško,54,Šal,Dodaci,76,Besplatna dostava,Doktor,Ne,Jesen,Gradiška
437,Muško,44,Farmerke,Odjeća,32,Besplatna dostava,Marketing,Da,,Prijedor
438,Žensko,31,Patike,Obuća,60,Dvodnevna dostava,Doktor,Ne,Zima,Zenica
439,Žensko,60,Cipele,Obuća,11,Dvodnevna dostava,Doktor,Da,,Živinice
440,Muško,65,Majica,Spoljašnja odjeća,62,Sledeći dan,Ekonomista,Da,Ljeto,Živinice
441,Žensko,55,Naočale,Dodaci,97,Dvodnevna dostava,Tehničar,Ne,Jesen,Gradiška
442,Muško,22,Majica,Obuća,70,Sledeći dan,Umjetnik,Ne,Zima,Sarajevo
443,Žensko,52,Farmerke,Obuća,99,Besplatna dostava,,Ne,Ljeto,Bihać
444,Žensko,61,Šal,Obuća,66,Sledeći dan,Inženjer,Da,Zima,Tuzla
445,Muško,29,Kaiš,Odjeća,82,Besplatna dostava,Upravitelj,Ne,,Laktaši
446,Muško,18,Šorc,Odjeća,77,Sledeći dan,Doktor,Da,Zima,Bijeljina
447,Muško,21,Farmerke,Odjeća,91,Ekspres,Doktor,Da,Zima,Bijeljina
448,Muško,27,Kaput,Obuća,65,Sledeći dan,Umjetnik,Da,Ljeto,Prijedor
449,Žensko,46,Majica,Odjeća,96,Dvodnevna dostava,,Ne,,Bihać
450,Muško,42,Kaput,Dodaci,74,Ekspres,Marketing,Ne,Ljeto,Tuzla
451,Žensko,57,Patike,Spoljašnja odjeća,37,Dvodnevna dostava,Student,Da,,Laktaši
452,Žensko,45,Kaiš,Spoljašnja odjeća,97,Besplatna dostava,Nastavnik,Ne,Zima,Tuzla
453,Žensko,18,Patike,Dodaci,94,Dvodnevna dostava,Student,Da,Ljeto,Bijeljina
454,Žensko,55,Šorc,Dodaci,61,Besplatna dostava,Pravnik,Da,Zima,Bihać
455,Žensko,18,Haljina,Odjeća,30,Ekspres,Pravnik,Ne,Zima,Gradiška
456,Žensko,44,Naočale,Dodaci,42,Sledeći dan,Zdravstvo,Da,Jesen,Široki Brijeg
457,Žensko,40,Kaiš,Spoljašnja odjeća,91,Sledeći dan,Marketing,Ne,Zima,Laktaši
458,Muško,49,Farmerke,Obuća,61,Sledeći dan,Marketing,Da,Jesen,Široki Brijeg
459,Žensko,25,Farmerke,Spoljašnja odjeća,24,Besplatna dostava,Marketing,Ne,Ljeto,Sarajevo
460,Muško,49,Patike,Obuća,12,Dvodnevna dostava,Upravitelj,Da,Jesen,Tuzla
461,Žensko,19,Patike,Dodaci,49,Ekspres,Ekonomista,Ne,Ljeto,Sarajevo
462,Žensko,47,Farmerke,Spoljašnja odjeća,67,Besplatna dostava,Zdravstvo,Ne,Jesen,Gradiška
463,Žensko,54,Farmerke,Spoljašnja odjeća,86,Besplatna dostava,Umjetnik,Ne,Jesen,Gradiška
464,Žensko,19,Kaiš,Obuća,11,Sledeći dan,Dizajner,Ne,Zima,Mostar
465,Žensko,41,Haljina,Dodaci,31,Sledeći dan,Marketing,Ne,Zima,Prijedor
466,Muško,29,Naočale,Dodaci,86,Dvodnevna dostava,Student,Da,Jesen,Sarajevo
467,Muško,31,Šal,Dodaci,74,Ekspres,Pravnik,Ne,,Laktaši
468,Žensko,54,Naočale,Dodaci,65,Sledeći dan,Izvršni direktor,Da,,Bihać
469,Muško,45,Majica,Dodaci,14,Besplatna dostava,Pravnik,Ne,,Prijedor
470,Žensko,52,Naočale,Obuća,88,Sledeći dan,Doktor,Ne,Zima,Sanski Most
471,Žensko,29,Haljina,Odjeća,47,Besplatna dostava,Tehničar,Da,,Bihać
472,Muško,55,Kaiš,Odjeća,54,Besplatna dostava,Nastavnik,Da,Zima,Sanski Most
473,Žensko,23,Farmerke,Spoljašnja odjeća,71,Sledeći dan,Dizajner,Ne,Zima,Mostar
474,Žensko,62,Farmerke,Dodaci,13,Dvodnevna dostava,Zdravstvo,Ne,Zima,Sanski Most
475,Muško,45,Farmerke,Odjeća,42,Besplatna dostava,Marketing,Ne,Zima,Gradiška
476,Muško,21,Šorc,Dodaci,83,Besplatna dostava,Nastavnik,Ne,Ljeto,Bihać
477,Žensko,42,Naočale,Dodaci,72,Dvodnevna dostava,Dizajner,Da,Ljeto,Gradiška
478,Muško,56,Majica,Obuća,82,Besplatna dostava,Inženjer,Da,,Bijeljina
479,Žensko,26,Kaput,Spoljašnja odjeća,92,Sledeći dan,Doktor,Ne,Zima,Zenica
480,Muško,28,Patike,Spoljašnja odjeća,94,Besplatna dostava,Nastavnik,Ne,Proljeće,Sarajevo
481,Muško,37,Torba,Obuća,45,Besplatna dostava,Dizajner,Ne,Ljeto,Bihać
482,Muško,49,Šorc,Odjeća,71,Sledeći dan,Izvršni direktor,Ne,,Bihać
483,Muško,46,Šal,Spoljašnja odjeća,85,Dvodnevna dostava,Zdravstvo,Ne,Zima,Tuzla
484,Muško,30,Haljina,Odjeća,22,Sledeći dan,Izvršni direktor,Ne,Zima,Široki Brijeg
485,Žensko,42,Majica,Obuća,86,Sledeći dan,Umjetnik,Ne,Proljeće,Banja Luka
486,Žensko,45,Naočale,Dodaci,38,Besplatna dostava,Inženjer,Ne,Proljeće,Prijedor
487,Žensko,45,Farmerke,Dodaci,30,Besplatna dostava,Zdravstvo,Ne,Proljeće,Bihać
488,Muško,63,Torba,Spoljašnja odjeća,74,Dvodnevna dostava,Umjetnik,Da,Jesen,Zenica
489,Žensko,56,Cipele,Odjeća,68,Ekspres,Dizajner,Ne,,Laktaši
490,Muško,57,Cipele,Dodaci,23,Ekspres,Umjetnik,Da,,Bijeljina
491,Žensko,55,Kaput,Spoljašnja odjeća,43,Ekspres,Zdravstvo,Da,Proljeće,Sanski Most
492,Žensko,34,Kaiš,Spoljašnja odjeća,65,Dvodnevna dostava,Nastavnik,Da,,Prijedor
493,Muško,23,Šorc,Spoljašnja odjeća,26,Besplatna dostava,Dizajner,Da,,Živinice
494,Muško,56,Haljina,Obuća,86,Sledeći dan,Marketing,Ne,Ljeto,Bijeljina
495,Muško,58,Majica,Dodaci,29,Dvodnevna dostava,Tehničar,Ne,Jesen,Laktaši
496,Žensko,26,Patike,Obuća,74,Besplatna dostava,Izvršni direktor,Ne,Jesen,Laktaši
497,Žensko,63,Naočale,Dodaci,80,Dvodnevna dostava,Umjetnik,Ne,Proljeće,Banja Luka
498,Žensko,47,Farmerke,Spoljašnja odjeća,15,Ekspres,Marketing,Ne,Zima,Bihać
499,Muško,42,Kaiš,Odjeća,94,Ekspres,,Da,Ljeto,Široki Brijeg
500,Žensko,41,Kaiš,Obuća,58,Besplatna dostava,Student,Ne,Proljeće,Bijeljina
501,Žensko,57,Haljina,Dodaci,43,Dvodnevna dostava,Doktor,Da,Ljeto,Laktaši
502,Žensko,61,Kaiš,Obuća,99,Besplatna dostava,Zdravstvo,Ne,Zima,Gradiška
503,Žensko,57,Majica,Spoljašnja odjeća,75,Sledeći dan,Doktor,Ne,Zima,Široki Brijeg
504,Žensko,26,Kaiš,Odjeća,63,Dvodnevna dostava,Nastavnik,Da,Zima,Banja Luka
505,Žensko,59,Kaiš,Spoljašnja odjeća,60,Sledeći dan,Nastavnik,Da,Ljeto,Bijeljina
506,Muško,64,Patike,Obuća,81,Dvodnevna dostava,Zdravstvo,Da,Zima,Prijedor
507,Muško,31,Farmerke,Dodaci,29,Besplatna dostava,Marketing,Da,Ljeto,Sarajevo
508,Žensko,45,Kaput,Spoljašnja odjeća,81,Ekspres,Upravitelj,Da,Ljeto,Zenica
509,Muško,51,Patike,Spoljašnja odjeća,22,Dvodnevna dostava,Umjetnik,Da,Jesen,Bijeljina
510,Muško,45,Haljina,Obuća,50,Dvodnevna dostava,Nastavnik,Da,Ljeto,Sarajevo
511,Muško,55,Kaput,Dodaci,94,Besplatna dostava,Ekonomista,Da,Zima,Gradiška
512,Žensko,21,Cipele,Odjeća,28,Besplatna dostava,Student,Ne,Ljeto,Laktaši
513,Muško,28,Haljina,Obuća,100,Besplatna dostava,Tehničar,Da,Ljeto,Mostar
514,Žensko,54,Haljina,Dodaci,48,Sledeći dan,Ekonomista,Ne,,Bijeljina
515,Muško,56,Kaput,Obuća,35,Ekspres,Student,Da,Zima,Prijedor
516,Žensko,52,Šorc,Dodaci,51,Dvodnevna dostava,Pravnik,Da,Jesen,Banja Luka
517,Žensko,30,Cipele,Spoljašnja odjeća,41,Ekspres,Zdravstvo,Ne,Ljeto,Banja Luka
518,Žensko,37,Kaput,Dodaci,58,Dvodnevna dostava,Ekonomista,Da,Ljeto,Gradiška
519,Muško,52,Majica,Odjeća,45,Sledeći dan,Inženjer,Ne,,Široki Brijeg
520,Žensko,32,Šal,Odjeća,20,Ekspres,Student,Ne,Proljeće,Sarajevo
521,Muško,47,Šal,Obuća,38,Dvodnevna dostava,Ekonomista,Ne,Zima,Široki Brijeg
522,Žensko,24,Farmerke,Obuća,95,Dvodnevna dostava,Student,Da,Proljeće,Sarajevo
523,Muško,47,Haljina,Odjeća,89,Sledeći dan,,Da,Jesen,Laktaši
524,Žensko,28,Šorc,Odjeća,75,Sledeći dan,Dizajner,Ne,Jesen,Sanski Most
525,Muško,27,Patike,Odjeća,87,Dvodnevna dostava,,Ne,Proljeće,Laktaši
526,Muško,47,Naočale,Dodaci,44,Dvodnevna dostava,Dizajner,Da,,Banja Luka
527,Muško,46,Haljina,Obuća,46,Ekspres,Umjetnik,Da,Zima,Zenica
528,Muško,20,Cipele,Odjeća,65,Besplatna dostava,Umjetnik,Da,Jesen,Sarajevo
529,Muško,20,Patike,Obuća,47,Ekspres,Tehničar,Da,Ljeto,Bijeljina
530,Žensko,54,Kaput,Odjeća,57,Sledeći dan,Dizajner,Da,Jesen,Tuzla
531,Muško,44,Cipele,Spoljašnja odjeća,39,Sledeći dan,Tehničar,Da,Proljeće,Gradiška
532,Muško,26,Kaiš,Spoljašnja odjeća,18,Dvodnevna dostava,Umjetnik,Da,Jesen,Bihać
533,Muško,53,Šorc,Dodaci,88,Ekspres,Upravitelj,Da,,Sanski Most
534,Žensko,45,Šorc,Spoljašnja odjeća,99,Ekspres,Student,Da,,Zenica
535,Muško,26,Torba,Dodaci,49,Ekspres,Umjetnik,Da,Proljeće,Bijeljina
536,Muško,34,Kaput,Odjeća,94,Ekspres,Umjetnik,Ne,Ljeto,Bijeljina
537,Žensko,49,Haljina,Spoljašnja odjeća,17,Sledeći dan,Izvršni direktor,Ne,Proljeće,Mostar
538,Muško,32,Šorc,Obuća,59,Ekspres,Pravnik,Da,Jesen,Laktaši
539,Muško,62,Naočale,Odjeća,42,Besplatna dostava,Nastavnik,Da,,Bijeljina
540,Žensko,36,Kaiš,Spoljašnja odjeća,65,Sledeći dan,Umjetnik,Da,Jesen,Banja Luka
541,Žensko,60,Farmerke,Obuća,43,Sledeći dan,Umjetnik,Da,Jesen,Mostar
542,Žensko,40,Naočale,Dodaci,17,Sledeći dan,,Da,Proljeće,Laktaši
